2021-03-01 22:30:30;21
2021-03-01 22:30:30;21
2021-04-29 10:52:22;-100
2021-04-29 10:52:27;-100
2021-04-29 10:52:31;-100
2021-04-29 10:52:35;-100
2021-04-29 10:52:38;-100
2021-04-29 10:52:41;-100
2021-04-29 10:52:44;-100
2021-04-29 10:52:47;-100
2021-04-29 10:52:50;-100
2021-04-29 10:52:53;-100
2021-04-29 10:52:55;-100
2021-04-29 10:52:58;-100
2021-04-29 10:53:01;-100
2021-04-29 10:53:03;-100
2021-04-29 10:53:05;-100
2021-04-29 10:53:08;-100
2021-04-29 10:53:11;-100
2021-04-29 10:53:13;-100
2021-04-29 10:53:15;-100
2021-04-29 10:53:18;-100
2021-04-29 10:53:22;-100
2021-04-29 10:53:24;-100
2021-04-29 10:53:26;-100
2021-04-29 10:53:29;-100
2021-04-29 10:53:31;-100
2021-04-29 10:53:34;-100
2021-04-29 10:53:37;-100
2021-04-29 10:53:39;-100
2021-04-29 10:53:41;-100
2021-04-29 10:53:44;-100
2021-04-29 10:53:47;-100
2021-04-29 10:53:49;-100
2021-04-29 10:53:51;-100
2021-04-29 10:53:54;-100
2021-04-29 10:53:57;-100
2021-04-29 10:54:00;-100
2021-04-29 10:54:02;-100
2021-04-29 10:54:04;-100
2021-04-29 10:54:06;-100
2021-04-29 10:54:10;-100
2021-04-29 10:54:12;-100
2021-04-29 10:54:14;-100
2021-04-29 10:54:16;-100
2021-04-29 10:54:19;-100
2021-04-29 10:54:22;-100
2021-04-29 10:54:24;-100
2021-04-29 10:54:27;-100
2021-04-29 10:54:29;-100
2021-04-29 10:54:31;-100
2021-04-29 10:54:36;-100
2021-04-29 10:54:38;-100
2021-04-29 10:54:40;-100
2021-04-29 10:54:43;-100
2021-04-29 10:54:46;-100
2021-04-29 10:54:48;-100
2021-04-29 10:54:50;-100
2021-04-29 10:54:53;-100
2021-04-29 10:54:55;-100
2021-04-29 10:54:59;-100
2021-04-29 10:55:01;-100
2021-04-29 10:55:03;-100
2021-04-29 10:55:05;-100
2021-04-29 10:55:07;-100
2021-04-29 10:55:12;-100
2021-04-29 10:55:14;-100
2021-04-29 10:55:16;-100
2021-04-29 10:55:19;-100
2021-04-29 10:55:21;-100
2021-04-29 10:55:24;-100
2021-04-29 10:55:26;-100
2021-04-29 10:55:29;-100
2021-04-29 10:55:31;-100
2021-04-29 10:55:34;-100
2021-04-29 10:55:36;-100
2021-04-29 10:55:38;-100
2021-04-29 10:55:41;-100
2021-04-29 10:55:43;-100
2021-04-29 10:55:47;-100
2021-04-29 10:55:49;-100
2021-04-29 10:55:51;-100
2021-04-29 10:55:54;-100
2021-04-29 10:55:56;-100
2021-04-29 10:55:59;-100
2021-04-29 10:56:01;-100
2021-04-29 10:56:04;-100
2021-04-29 10:56:06;-100
2021-04-29 10:56:08;-100
2021-04-29 10:56:11;-100
2021-04-29 10:56:14;-100
2021-04-29 10:56:16;-100
2021-04-29 10:56:18;-100
2021-04-29 10:56:22;-100
2021-04-29 10:56:24;-100
2021-04-29 10:56:26;-100
2021-04-29 10:56:29;-100
2021-04-29 10:56:31;-100
2021-04-29 10:56:34;-100
2021-04-29 10:56:36;-100
2021-04-29 10:56:38;-100
2021-04-29 10:56:41;-100
2021-04-29 10:56:43;-100
2021-04-29 10:56:46;-100
2021-04-29 10:56:48;-100
2021-04-29 10:56:51;-100
2021-04-29 10:56:53;-100
2021-04-29 10:56:56;-100
2021-04-29 10:56:59;-100
2021-04-29 10:57:01;-100
2021-04-29 10:57:03;-100
2021-04-29 10:57:06;-100
2021-04-29 10:57:09;-100
2021-04-29 10:57:11;-100
2021-04-29 10:57:14;-100
2021-04-29 10:57:16;-100
2021-04-29 10:57:18;-100
2021-04-29 10:57:22;-100
2021-04-29 10:57:25;-100
2021-04-29 10:57:27;-100
2021-04-29 10:57:29;-100
2021-04-29 10:57:31;-100
2021-04-29 10:57:35;-100
2021-04-29 10:57:37;-100
27/05/21;0.03567937438905181
27/05/21;0.03567937438905181
27/05/21;0.03567937438905181
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/05/21;0.04
27/13/21 13:13:17;0.04
27/05/21 13:40:56;0.04
27/05/21 13:40:59;0.04
27/05/21 13:41:2;0.04
27/05/21 13:41:5;0.04
27/05/21 13:41:8;0.04
27/05/21 13:41:12;0.04
27/05/21 13:41:15;0.04
27/05/21 13:41:18;0.04
27/05/21 13:41:21;0.04
27/05/21 13:41:24;0.04
27/05/21 13:41:30;0.04
27/05/21 13:42:25;0.04
27/05/21 13:42:28;0.04
27/05/21 13:42:31;0.04
27/05/21 13:42:35;0.04
27/05/21 13:42:38;0.04
27/05/21 13:42:41;0.04
27/05/21 13:42:44;0.04
27/05/21 13:42:47;0.04
27/05/21 13:42:51;0.04
27/05/21 13:42:54;0.04
27/05/21 13:42:57;0.04
27/05/21 13:43:0;0.04
27/05/21 13:43:4;0.04
27/05/21 13:43:7;0.04
27/05/21 13:43:10;0.04
27/05/21 13:43:13;0.04
27/05/21 13:43:16;0.04
27/05/21 13:43:19;0.04
27/05/21 13:43:23;0.04
27/05/21 13:43:26;0.04
27/05/21 13:43:29;0.04
27/05/21 13:43:32;0.04
27/05/21 13:43:35;0.04
27/05/21 13:43:39;0.04
27/05/21 13:43:42;0.04
27/05/21 13:43:45;0.04
27/05/21 13:43:48;0.04
27/05/21 13:43:51;0.04
27/05/21 13:43:54;0.04
27/05/21 13:43:58;0.04
27/05/21 13:44:1;0.04
27/05/21 13:44:4;0.04
27/05/21 13:44:7;0.04
27/05/21 13:44:10;0.04
27/05/21 13:44:14;0.04
27/05/21 13:44:17;0.04
27/05/21 13:44:20;0.04
27/05/21 13:44:23;0.04
27/05/21 13:44:26;0.04
27/05/21 13:44:29;0.04
27/05/21 13:44:33;0.04
27/05/21 13:44:36;0.04
27/05/21 13:44:39;0.04
27/05/21 13:44:42;0.04
27/05/21 13:44:45;0.04
27/05/21 13:44:48;0.04
27/05/21 13:44:52;0.04
27/05/21 13:44:55;0.04
27/05/21 13:44:58;0.04
27/05/21 13:45:1;0.04
27/05/21 13:45:4;0.04
27/05/21 13:45:8;0.04
27/05/21 13:45:11;0.04
27/05/21 13:45:14;0.04
27/05/21 13:45:17;0.04
27/05/21 13:45:20;0.04
